606.1	0.110993558	3.72606404
607.69	0.111030493	3.73845809
609.27	0.111069253	3.75084426
610.85	0.111109795	3.76322347
612.43	0.111152072	3.77559512
614.01	0.111196044	3.78796013
615.59	0.111241671	3.80031826
617.17	0.111288913	3.81266968
618.75	0.111337733	3.82501453
620.33	0.111388097	3.83735334
621.91	0.111439968	3.84968549
623.49	0.111493315	3.8620119
625.07	0.111548106	3.87433193
626.65	0.111604312	3.8866465
628.23	0.111661902	3.89895497
629.81	0.111720852	3.91125825
631.39	0.111781131	3.92355571
632.97	0.11184272	3.93584825
634.55	0.111905589	3.94813523
636.13	0.11196972	3.96041755
637.71	0.112035088	3.97269456
639.29	0.112101674	3.98496679
640.87	0.112169459	3.99723472
642.45	0.112238422	4.00949774
644.03	0.112308546	4.02175632
645.61	0.112379815	4.03401061
647.18	0.112452212	4.0462607
648.76	0.11252572	4.05850635
650.34	0.11260033	4.07074842
651.92	0.112676022	4.08298627
653.5	0.112752787	4.09522039
655.08	0.112830612	4.10745089
656.65	0.112909485	4.11967788
658.23	0.112989395	4.13190109
659.81	0.113070334	4.14412138
661.39	0.11315229	4.15633809
662.97	0.113235252	4.16855135
664.54	0.113319218	4.18076199
666.12	0.113404175	4.19296937
667.7	0.113490119	4.20517397
669.28	0.113577041	4.21737588
670.85	0.113664934	4.22957482
672.43	0.113753795	4.24177127
674.01	0.113843616	4.25396494
675.58	0.113934394	4.26615631
677.16	0.114026124	4.27834547
678.74	0.114118802	4.29053213
680.31	0.114212424	4.30271677
681.89	0.11430699	4.31489946
683.47	0.114402491	4.32707993
685.04	0.11449893	4.33925863
686.62	0.114596301	4.35143528
688.19	0.114694604	4.36361034
689.77	0.114793837	4.37578352
691.34	0.114893996	4.38795489
692.92	0.114995088	4.40012531
694.49	0.115097102	4.41229371
696.07	0.115200045	4.42446094
697.65	0.115303916	4.43662708
699.22	0.115408711	4.44879182
700.79	0.115514433	4.46095525
702.37	0.115621083	4.47311783
703.94	0.11572866	4.48527924
705.52	0.115837167	4.49743995
707.09	0.115946604	4.50959966
708.67	0.11605697	4.52175843
710.24	0.116168271	4.53391673
711.82	0.116280505	4.54607425
713.39	0.116393674	4.55823106
714.96	0.116507783	4.57038761
716.54	0.116622831	4.58254361
718.11	0.116738821	4.59469911
719.68	0.116855754	4.60685419
721.26	0.116973636	4.6190093
722.83	0.117092467	4.63116413
724.4	0.11721225	4.64331876
725.97	0.117332987	4.65547325
727.55	0.117454685	4.66762804
729.12	0.117577343	4.67978283
730.69	0.117700964	4.69193769
732.26	0.117825553	4.70409268
733.84	0.117951111	4.71624788
735.41	0.118077642	4.72840334
736.98	0.11820515	4.74055914
738.55	0.118333642	4.75271572
740.12	0.118463119	4.76487277
741.69	0.118593578	4.77702998
743.27	0.118725034	4.78918816
744.84	0.118857484	4.80134701
746.41	0.118990933	4.8135066
747.98	0.119125385	4.82566698
749.55	0.119260839	4.83782785
751.12	0.119397309	4.84999003
752.69	0.119534793	4.8621532
754.26	0.119673295	4.87431743
755.83	0.119812821	4.88648279
757.4	0.119953374	4.89864934
758.97	0.120094953	4.91081677
760.54	0.120237573	4.9229859
762.11	0.120381228	4.93515604
763.68	0.120525931	4.94732802
765.25	0.120671678	4.95950114
766.82	0.120818478	4.97167585
768.38	0.120966336	4.98385222
769.95	0.121115255	4.99603032
771.52	0.121265241	5.00821021
773.09	0.121416294	5.02039158
774.66	0.121568423	5.03257488
776.23	0.121721632	5.04476019
777.79	0.121875928	5.05694758
779.36	0.122031315	5.06913711
780.93	0.122187794	5.08132847
782.5	0.122345376	5.09352214
784.06	0.122504066	5.10571817
785.63	0.12266387	5.11791664
787.2	0.12282479	5.13011726
788.76	0.122986838	5.14232048
790.33	0.123150016	5.154526
791.9	0.123314338	5.16673428
793.46	0.123479811	5.17894541
795.03	0.123646446	5.19115947
796.6	0.123814247	5.20337617
798.16	0.123983226	5.2155956
799.73	0.124153404	5.22781861
